Budget (USD),Duration (Months),NumWorkers,SafetyIncidents,Location,ProjectType,MaterialType,ProjectPhase
588301.2794213624,7.491214782077318,68.30804235404148,1.3287511096596845,San Jose,Commercial,Steel,Closing
644047.9592465922,12.56633716556678,51.941550986960806,1.9686449905328893,San Jose,Residential,Brick,Execution
609589.3812245296,8.361689267011158,42.15783693735685,-0.4635149481321186,San Jose,Industrial,Glass,Execution
809224.0554129152,11.305276360899446,50.102269132849216,0.7654128666248531,Dallas,Infrastructure,Concrete,Execution
466925.85158991715,7.896773386173205,43.14570966946461,0.1977227307783811,San Antonio,Residential,Wood,Planning
717742.8576667982,12.020254284072692,87.7237180242106,1.174577812831839,Los Angeles,Residential,Concrete,Planning
801510.0781445529,9.627770421169163,11.624575694019171,0.9734861245507831,Dallas,Industrial,Glass,Closing
762046.0419882053,22.31621056242643,46.15278070437755,1.3015473423336124,Houston,Residential,Glass,Closing
743057.6460589514,4.15660981190234,72.85645629030041,1.7519330326867741,San Diego,Industrial,Glass,Closing
908206.3894086094,5.453062726026305,78.05588621872198,-0.4018510627922809,San Antonio,Residential,Glass,Planning
867371.418760054,20.952278129049894,30.189273497386232,0.4337022703972281,San Antonio,Industrial,Steel,Closing
769930.2730175282,7.482621729419003,18.986731378677348,1.0685629748060272,San Diego,Infrastructure,Wood,Execution
537539.257254779,12.367962153175908,31.61151531532394,2.5499344050175394,New York,Industrial,Glass,Closing
593349.3415327526,8.389692418971622,66.27034434739339,-0.23086431643395522,Phoenix,Industrial,Glass,Execution
795491.9869208259,16.53571377141214,17.85033530877545,1.1846338585323042,Los Angeles,Commercial,Brick,Planning
801976.5588496847,13.909114358886551,25.26098578243836,-0.3204566130842763,Los Angeles,Infrastructure,Wood,Execution
854388.3131233795,11.48492336616593,55.00985700691753,1.3464482094969756,New York,Infrastructure,Concrete,Execution
613995.0556843018,11.161268485805017,55.86144946597362,0.2856485819736322,Phoenix,Infrastructure,Wood,Execution
1123154.9022289515,12.369164604558938,26.17393005594703,1.6565536086338297,Los Angeles,Residential,Wood,Planning
555063.6659545357,13.93542301871226,73.17191158014808,0.17931768164828954,Houston,Commercial,Wood,Planning
942675.2258488643,12.06390463468249,66.4412031998898,2.896792982653947,Chicago,Infrastructure,Glass,Planning
700922.3767994259,6.231319178212552,32.209711407489536,0.18418971503456172,Chicago,Residential,Glass,Planning
734579.6581171792,11.705759874083219,55.53381598660038,1.8271832490360238,Los Angeles,Residential,Steel,Closing
752600.3783755813,17.267670385786584,44.70686333524088,3.720169166589619,Philadelphia,Residential,Concrete,Planning
875133.4695530012,5.714212217918587,28.582150038777755,1.4824724152431852,Los Angeles,Commercial,Brick,Execution
705307.4429348299,13.57000247046046,59.4647524914709,0.9271710873431273,San Diego,Residential,Wood,Planning
580641.256386319,2.4257638765706773,41.06970095865958,1.8563987943234723,San Diego,Commercial,Concrete,Closing
792818.7488260408,3.7713061064400595,53.46361851702364,1.3853173797288367,Phoenix,Industrial,Concrete,Closing
573228.5127597734,10.76862552972764,51.16417436892,-0.1429702978306231,San Jose,Residential,Steel,Closing
821557.4720696567,12.803922631841171,71.66102486350553,2.0538020520349027,San Antonio,Infrastructure,Brick,Execution
474466.1264085818,5.310874800424386,60.300705344173195,1.513785950912209,Houston,Residential,Wood,Planning
853009.5372612096,29.263657453273606,61.41781021386334,2.135565640180599,New York,Industrial,Brick,Planning
940800.3526986404,13.25695625652899,43.69461510719309,1.7589692204932674,Los Angeles,Industrial,Steel,Planning
595434.9570924856,8.815906966299956,40.29272904341793,1.0818741393863225,San Jose,Residential,Glass,Execution
1212931.7133347017,0.6636740370412593,63.72520380749027,-0.6127158711896517,San Jose,Industrial,Concrete,Execution
655613.6268421133,15.44475298483683,51.285600381909255,-0.07774477792930612,Houston,Commercial,Wood,Closing
606939.2581480064,13.397988744673379,35.39266736565727,1.2164585895819748,New York,Commercial,Glass,Closing
759114.3679807627,6.741998261970915,92.87888178650651,1.6339190223180111,San Diego,Residential,Steel,Planning
344971.48266847857,10.932271573847139,36.76427070463224,1.852433334796224,Dallas,Commercial,Brick,Execution
591495.8523134599,9.426317792665506,60.09974557960914,1.8657551941701214,Houston,Commercial,Concrete,Execution
509940.71858884476,8.327493820795258,40.50109377678088,0.3466707674262881,San Jose,Infrastructure,Wood,Planning
1103090.8480562195,12.024908554804778,24.782320913299095,1.9178619470547762,Chicago,Residential,Glass,Planning
1174431.2394025265,15.162326302755734,19.612600680919734,0.5157659271337487,Los Angeles,Industrial,Glass,Closing
1003382.2298373246,6.461652671906096,58.87638856292457,1.7746340534293368,Phoenix,Residential,Concrete,Closing
564613.9056843834,9.702373219691,-14.825346801381457,-0.024387641334289833,Chicago,Commercial,Brick,Closing
699486.369721368,3.7610840901757525,82.6482260786327,-0.4301413779606327,San Jose,Infrastructure,Steel,Planning
661991.1026606032,10.653702886430457,78.82546578132231,-0.4358621511794394,San Antonio,Residential,Brick,Planning
982632.7504309919,10.051165305097935,30.36982697904098,1.4621034742632708,Philadelphia,Residential,Brick,Closing
789811.939114694,6.998915614206027,51.39604169980038,0.6146864031382397,New York,Commercial,Brick,Closing
772703.4690502496,13.310653372605234,81.72033632290704,-0.23781549882684905,San Diego,Commercial,Concrete,Execution
1176606.6749312533,0.23956100238749123,46.964298099288335,1.5883172064845765,Los Angeles,Residential,Concrete,Execution
806198.3735470065,6.886502400897031,45.83755499285449,0.5069990653411671,Phoenix,Commercial,Steel,Closing
632127.0486111577,14.248010485105123,57.140309719300944,0.3070904047393458,Dallas,Commercial,Brick,Closing
929919.9750866501,11.536497604383047,66.2572423767792,1.6296288419236122,San Diego,Commercial,Concrete,Execution
584200.9978155856,7.199094799015152,64.94587210246523,1.6103702654334648,Los Angeles,Commercial,Steel,Closing
745819.6812071704,10.58663691654391,75.5532979157685,0.40842861116417006,Dallas,Commercial,Steel,Execution
859419.4762340076,8.98903673783053,45.646375935455595,2.09877685198719,Phoenix,Infrastructure,Brick,Execution
915083.2697976059,14.067548180003193,76.10957614308658,1.0210038416327591,San Jose,Commercial,Wood,Execution
886390.5942589928,8.44866621703272,56.483327049768846,0.8698569456323154,Philadelphia,Industrial,Brick,Planning
769399.1929985436,12.975785127184569,33.63558633533055,3.0923872756854602,Chicago,Residential,Wood,Planning
548796.5237000596,3.9290569360613397,73.16221747000135,1.7916626939629359,Chicago,Infrastructure,Steel,Closing
874823.963410431,13.1417275463214,49.75506454306171,0.10274562851416846,San Jose,Infrastructure,Concrete,Execution
765160.9116387452,6.6141914424394415,69.50239466835502,0.8529426184978613,San Diego,Commercial,Glass,Planning
584900.5606414977,8.393070791735033,58.25862908551249,0.4362754471960253,San Jose,Residential,Steel,Closing
585555.9208867138,11.218436057459561,54.899331422174455,0.49305682462887024,San Jose,Industrial,Concrete,Closing
655792.3388763354,11.160249686788182,21.038313170053517,-0.40746377437655523,Los Angeles,Commercial,Steel,Closing
606311.1557495128,8.932764241440763,56.21815131196009,2.475356216949552,Los Angeles,Residential,Brick,Closing
921531.9246404038,9.200307350182864,49.619675841946226,-0.0025293646378088397,Phoenix,Commercial,Wood,Closing
746297.372801522,8.556706805399308,56.45437120676179,0.17276905644767704,Philadelphia,Commercial,Steel,Execution
853869.3028482344,17.66369456501289,47.82479703086285,1.4017117220989415,Los Angeles,Commercial,Concrete,Closing
888028.7983422225,7.993897640570818,54.48184963620834,1.0125924007817948,Phoenix,Commercial,Brick,Execution
769535.2197097663,6.134951080722668,50.49020348517885,1.4979982912454497,San Antonio,Commercial,Glass,Planning
1040228.7215590084,14.796354130426035,93.06364915023113,0.2326524371119505,San Jose,Commercial,Brick,Closing
924464.1273441357,10.916710028691758,93.79605866435344,0.19170171464484853,San Jose,Commercial,Wood,Planning
582055.6315638449,7.00303677277989,7.522085513803859,0.47424497831923895,San Diego,Industrial,Brick,Execution
598173.4676892604,10.751968932381038,56.83511951554319,2.8761708392158862,San Antonio,Infrastructure,Glass,Execution
940084.7676372101,7.115481721687985,32.03170657303284,1.4919191715065057,San Diego,Industrial,Concrete,Planning
485953.35859587154,19.15729382927177,73.58880241442574,0.5308243478952952,Dallas,Commercial,Steel,Closing
407373.0941818245,16.769361870827062,47.70920309494764,2.2378163119734618,Phoenix,Commercial,Wood,Closing
431114.46824112657,7.003124885231136,50.104873994363665,1.046980593764742,Phoenix,Industrial,Glass,Planning
659986.9057041513,13.114249661737494,28.647591412348113,0.8576205149787065,San Jose,Industrial,Wood,Planning
774059.1263423797,12.572194170293745,64.2322975617778,-0.12464209183786923,Houston,Infrastructure,Brick,Planning
443177.16585287557,16.388384109492545,56.64628023959183,0.2515134634434464,Dallas,Industrial,Wood,Closing
1060230.3951045047,10.578373171464293,73.58594368127653,1.0675184814101089,Phoenix,Infrastructure,Glass,Closing
1162149.5849763975,18.77670421221602,45.02071703041853,1.9715709509543555,Los Angeles,Commercial,Steel,Closing
879075.1899170295,16.843157787661745,30.70153078839791,1.6860514599984393,San Jose,Residential,Steel,Planning
961684.8973699176,1.2063025678844284,26.3348297466845,-1.0392321777601006,San Diego,Residential,Wood,Closing
696118.6331110884,13.58771127897981,80.04714104192055,1.0740947804197751,San Antonio,Residential,Concrete,Execution
1075723.1091142583,3.099492708925543,15.932351212896904,0.9444523011033812,San Diego,Residential,Wood,Planning
826813.0897878614,9.836526259529535,8.651157999202468,0.9108799604872115,Chicago,Commercial,Brick,Closing
489106.09989902936,13.348362744150192,57.331964921936965,0.06012021367264475,Houston,Residential,Steel,Planning
647226.6165326613,4.703932390555242,48.74641805453656,1.9551423205012384,Phoenix,Industrial,Steel,Execution
552854.7907328913,12.520232577589223,39.39484763255118,0.20712716773765583,Philadelphia,Industrial,Steel,Execution
728593.9280090884,4.82378838790313,38.927013893056355,-0.19787789258884847,New York,Residential,Concrete,Planning
1142945.0265832779,10.176317759858643,36.005489840148286,1.213979910734222,Houston,Industrial,Concrete,Planning
727534.390061834,8.895152002333885,62.28333400086851,1.757507710047305,San Jose,Infrastructure,Glass,Execution
643899.7704778945,7.1209087967766,44.49896605696712,-1.3019211647355848,Phoenix,Commercial,Wood,Planning
446961.78756028955,16.834371337222624,82.89935427002567,0.7509639604436217,San Antonio,Residential,Wood,Execution
865311.3926111533,11.55625077271768,111.57761616910476,2.1195749114345768,Phoenix,Residential,Brick,Execution
724416.4817038467,5.2222977969978714,17.871073594848554,1.203463635867223,New York,Commercial,Steel,Closing
598729.8509431393,2.888731452011629,37.06854231514947,-0.08154800361439496,San Antonio,Industrial,Concrete,Planning
1087428.3270145128,14.408198784747253,49.84054717366765,2.479944138890026,San Diego,Commercial,Brick,Planning
765473.6615295237,5.693578993358682,80.46248154539315,1.5389100436846586,San Antonio,Commercial,Brick,Closing
542550.7691347087,9.048306609581958,32.48763493230486,-0.38279973096433606,Houston,Industrial,Concrete,Execution
935235.5095063283,19.547083202350652,22.028648523617175,1.562969236690571,San Diego,Commercial,Wood,Planning
619871.4861756347,7.5643730811765195,38.15212151522262,0.13600923032018397,Phoenix,Industrial,Steel,Closing
759704.3255889654,5.845249417944811,55.40913651559678,0.949761890550863,San Jose,Industrial,Wood,Closing
702210.390626718,5.46218168979201,38.46457338863335,1.755391225825756,Dallas,Commercial,Brick,Planning
850183.4375248761,5.112223776007244,51.986646108584516,1.751387123371789,San Jose,Infrastructure,Steel,Closing
416118.94377572567,12.716800961899676,36.74752482108307,1.5705986685931594,Phoenix,Industrial,Glass,Execution
597348.1686914966,0.9755894966774044,17.449151242336747,1.048084946661382,New York,Commercial,Brick,Closing
801944.5003442963,5.478416874477957,62.77184917554748,-0.6615200622689599,Dallas,Industrial,Wood,Execution
736784.0402705367,3.944919001187717,36.96327784395682,1.047398671316414,Phoenix,Infrastructure,Wood,Execution
577917.3269432095,8.077222278850874,70.1258561842888,0.42310813047685125,Philadelphia,Infrastructure,Wood,Planning
917138.4224130283,4.3514657267119095,60.59608355830566,2.4415686206579004,Houston,Residential,Concrete,Closing
255671.09997454216,6.015523722647616,61.5414425436108,0.7969546139570073,Philadelphia,Industrial,Brick,Execution
824229.1746742618,6.980074066420897,51.731795749458,0.8443227646079206,San Diego,Industrial,Steel,Execution
983556.4123319614,11.272104216506065,56.75205324150404,0.5881230338775326,Chicago,Commercial,Wood,Closing
652478.7551855013,7.837209060901896,57.88904284756594,0.579015519179737,Phoenix,Industrial,Wood,Execution
807954.9713792825,20.377003993227195,67.42249406863385,0.6739764678321589,Los Angeles,Residential,Concrete,Closing
990242.784432789,7.959623134892243,9.237509296442923,-0.008086310917404083,Los Angeles,Infrastructure,Steel,Planning
375841.61579482886,8.242432579793457,50.368367583791034,2.676437312275283,San Antonio,Infrastructure,Brick,Execution
815385.4747528326,8.904497355955678,66.58811162366979,-1.2111353090078851,San Jose,Residential,Glass,Execution
797122.9116217132,13.854325969434834,20.428275084403168,2.143754043206929,San Jose,Industrial,Concrete,Closing
817699.2814988828,7.923560430495994,62.6556373221257,3.270692857804396,San Jose,Industrial,Brick,Closing
786373.251011699,11.24110293150168,40.81278200919512,0.1501556305352082,Philadelphia,Residential,Glass,Closing
916067.1633088491,5.719580870455664,51.43132474438785,0.5223425532348833,Houston,Commercial,Wood,Closing
845795.9651492784,11.668310526434741,70.75079888515799,0.48998360114525297,Phoenix,Infrastructure,Wood,Execution
696025.0129413258,5.106181421088463,41.114134798477764,1.3773004930448522,New York,Residential,Steel,Planning
901397.7233290704,5.389173379111873,67.3921184021132,2.355637858804951,San Antonio,Residential,Glass,Planning
832686.9806447402,19.38397906279033,34.52421601792854,-0.24465470331141703,San Diego,Industrial,Wood,Planning
394255.9502191443,17.480221557445915,63.08731312708115,0.944415329089545,Dallas,Infrastructure,Wood,Planning
805993.725263964,4.372554763508117,98.91503959233653,1.1292211819752276,San Diego,Industrial,Steel,Closing
771878.9589209786,13.62883311949346,59.620184634734265,1.2238840242791313,Phoenix,Residential,Brick,Execution
591905.1089109376,12.357341785679978,87.64048992950067,2.3454200461549775,Chicago,Commercial,Wood,Execution
1068637.3253278793,7.443921617844074,30.207903594828384,0.8742130799003518,San Jose,Infrastructure,Concrete,Execution
761144.982457739,15.470957592354743,16.150707405703614,2.529550319460614,Dallas,Residential,Concrete,Closing
718398.4202842021,7.865594650262899,29.75791249479665,-0.6548566718657693,Philadelphia,Residential,Brick,Execution
914634.1167923829,10.366589835942019,24.200782005178922,-0.2950787720636161,Phoenix,Commercial,Glass,Closing
682843.0601419744,18.345107626446964,44.8081729727279,-0.5031429531181062,Chicago,Residential,Steel,Execution
700851.3871828112,8.636382151261648,-3.9377328588314313,0.9457051334821878,Philadelphia,Residential,Concrete,Planning
703813.0939582644,13.481031824067092,86.9791218989069,2.1265650295477574,Chicago,Infrastructure,Concrete,Closing
696222.2618890338,4.467370456291649,101.46719606499721,1.0592184340144883,San Jose,Infrastructure,Brick,Execution
752785.8583825892,9.879374564449984,53.961695215357096,0.8556395880760576,Philadelphia,Infrastructure,Glass,Planning
635267.5986239527,7.265705293798039,49.34493459568003,0.45657522886623503,Houston,Industrial,Glass,Planning
607430.8434645671,10.532151138459485,44.900455651582895,2.503992988582689,Los Angeles,Commercial,Brick,Planning
219806.03832139762,15.45753425961231,74.92170384995258,-1.0733902324081495,San Diego,Infrastructure,Concrete,Closing
681462.4811839303,8.142795670021043,21.849766105643575,0.2221833124091247,Houston,Industrial,Steel,Closing
527884.8309068342,18.761352217118116,68.71356786294922,2.2715550949941585,Dallas,Industrial,Concrete,Execution
894334.412808647,4.354741143913854,39.509594674404525,1.4893745612279181,San Antonio,Commercial,Glass,Planning
505574.4382216109,13.56499215086194,45.1934920368373,0.6251791924504024,Los Angeles,Commercial,Concrete,Execution
892191.9936406983,12.2213165574302,42.7806766836184,2.159329803364248,Houston,Residential,Steel,Execution
533787.3344800206,13.079678034721319,61.862025159367676,0.6904535606860097,Phoenix,Industrial,Wood,Planning
815226.6044484236,3.744432118073485,68.48054038413802,0.815097863557011,Chicago,Infrastructure,Concrete,Execution
645455.395896192,15.245046129184447,35.91312618914482,-0.40846129636355966,Dallas,Commercial,Brick,Closing
438674.1652952193,13.030049756728198,24.39141295007434,2.754794181984365,Phoenix,Industrial,Wood,Execution
333614.11842325557,18.48228184145019,54.220349344052366,0.9032868881296077,Los Angeles,Infrastructure,Brick,Planning
641016.18263821,11.995680571760355,49.24730595150303,2.1033018820165212,Chicago,Industrial,Brick,Closing
772845.5297324079,10.751508807309389,42.72775575572288,0.9430543762789325,Dallas,Commercial,Brick,Closing
811560.3537784119,1.449158036716872,23.03629155788574,1.7432640940227149,San Antonio,Residential,Concrete,Execution
784173.0876255884,9.080083318236603,50.36867866130786,1.347581705361671,Los Angeles,Industrial,Glass,Execution
642048.0639381277,6.108476372988436,53.91690510195363,0.021627222384967948,Dallas,Infrastructure,Wood,Closing
831650.5511428944,1.4870819788107976,70.58311274651288,1.472597482413043,Houston,Commercial,Steel,Execution
801205.9468627751,14.91345491972757,83.30948888925153,2.0143700650181304,Dallas,Residential,Glass,Planning
381825.15373367094,3.602115166321492,37.503628446086424,1.0260910502108338,Los Angeles,Infrastructure,Concrete,Execution
853531.8040938246,6.371280934232672,53.73533528954157,0.24461706764667746,San Jose,Infrastructure,Brick,Execution
627696.4394016103,2.9666945157588884,31.535335077781916,-0.35168460561633363,Houston,Infrastructure,Steel,Closing
554825.3494045334,15.268208983039198,31.01202222336114,3.632382064837391,Phoenix,Industrial,Wood,Execution
848663.5801761779,10.92418061847437,32.832844396375734,1.7003098794089913,Los Angeles,Commercial,Glass,Execution
634872.4347524452,10.610049073226808,101.2016907653759,0.9039401002753501,San Jose,Infrastructure,Glass,Execution
979854.6652571352,6.484117874370563,49.300230190060766,2.77080063563551,New York,Industrial,Steel,Planning
624606.5884424465,19.062242789984644,64.1550387091095,0.43753322410573237,San Antonio,Commercial,Concrete,Execution
876481.5478111042,14.862772248133648,62.436199244343925,-0.5702247198904564,San Jose,Commercial,Wood,Planning
604572.5648350263,8.762406822242475,48.511331417999074,1.620672097550678,New York,Industrial,Steel,Planning
785540.2001866507,3.323278206449494,57.60395702011927,1.610585745283823,San Diego,Industrial,Brick,Planning
861958.089586208,15.403903627773108,66.67844309097808,1.4591800792284366,Chicago,Infrastructure,Wood,Planning
735966.8577082705,1.6951953324200435,58.592364382651716,1.2076876871631113,San Jose,Commercial,Glass,Closing
804315.7674390747,3.616257120898453,28.378869191834752,2.0531528533329038,Philadelphia,Residential,Steel,Planning
742088.969228669,13.407503486863122,50.56636752260923,1.0297561394957453,San Antonio,Industrial,Glass,Execution
937656.7611951996,7.419776358913131,51.92241553881967,0.5377247112949575,San Jose,Commercial,Glass,Planning
663100.7545135369,8.454139382656804,54.44267543267426,0.5212513783365227,New York,Commercial,Glass,Execution
1001151.2251147041,5.526963488902481,46.26256711677282,0.5602689417258251,Philadelphia,Infrastructure,Concrete,Planning
1039395.5768707466,10.982773882557874,70.6368907893727,-0.48556037303697197,San Antonio,Residential,Glass,Closing
803410.0531738518,14.448153978117185,51.645679785508484,2.065480375065351,Philadelphia,Infrastructure,Brick,Planning
646542.3099799256,17.0467372009279,95.977962472385,0.6371614395603409,Houston,Residential,Brick,Planning
660899.4957198456,17.266922385588504,81.59144291461425,0.4771399728467317,New York,Residential,Wood,Closing
665962.6365808286,8.591076955697464,23.11098977931446,0.08134805351580177,Dallas,Industrial,Glass,Planning
549171.8466495865,6.161012174479358,49.30630225226437,1.2342147325365207,Houston,Commercial,Glass,Execution
1060100.0985628155,5.008229796306045,69.68644796953167,0.7860111557744911,San Antonio,Commercial,Steel,Planning
740107.2580695134,13.374097460833019,27.54555956875403,1.3824097461840505,San Antonio,Commercial,Concrete,Planning
783290.4416426112,12.462256320040746,55.783372878156364,3.4553001399108942,Los Angeles,Residential,Wood,Planning
622452.0031497368,7.345015224990911,37.53718947150471,0.44452288083974534,New York,Commercial,Glass,Closing
622522.5745386964,15.945082655537758,78.4100849597971,0.4292537062505237,San Diego,Industrial,Steel,Planning
583528.8853791542,12.35707778193202,38.95553911438057,1.6329318177555108,San Diego,Residential,Concrete,Planning
790584.6041702599,2.4212794250138403,80.95010402660122,2.7958776730955215,San Antonio,Residential,Wood,Execution
627442.2619031228,8.06149220032008,55.7173078144981,1.334456789987025,San Diego,Residential,Wood,Planning
881708.854534566,20.051022693831747,46.46105545011901,0.20170275546154626,Chicago,Residential,Glass,Planning
474136.15439709456,6.345349800290405,49.337460542524056,2.7945578635177877,Los Angeles,Industrial,Wood,Planning
646477.7401927657,11.118939758194493,49.67154207854496,2.188393273448084,San Antonio,Commercial,Steel,Planning
1255386.4851747244,7.3456561353983965,40.21121114963556,2.0441608770690722,San Diego,Industrial,Wood,Execution
886378.2979252622,19.23353662868017,61.67856370651928,0.6407079092129404,New York,Commercial,Brick,Execution
868130.9661384618,15.54351790291454,66.40964362394729,1.5072740311072979,San Jose,Industrial,Steel,Closing
963334.9379178308,15.846477952228364,77.64317982075055,1.6487098875896427,Dallas,Infrastructure,Concrete,Planning
716576.3839366292,10.733568432166614,74.13017933016714,0.18306432901276393,Houston,Infrastructure,Concrete,Closing
823734.6617745803,8.033305938363197,50.57489645869635,2.278451862607299,Houston,Infrastructure,Glass,Closing
788219.8136039807,10.232182740780743,22.802877180401616,1.7462535660272207,Chicago,Infrastructure,Glass,Planning
879096.8362282151,20.8162736165273,43.844435300939985,1.219150327663939,Philadelphia,Residential,Brick,Execution
799876.7367421511,17.887266398817374,48.09408935226096,1.2790215257703392,New York,Residential,Concrete,Execution
871579.3019433079,10.93304561578179,41.071327708989436,1.1940899928983075,Philadelphia,Industrial,Concrete,Planning
964726.3499719545,4.867423502944699,52.65939348293752,0.2998791850608268,Los Angeles,Industrial,Concrete,Planning
989009.3257849684,2.384065476081126,38.82156305456823,1.3772118750645208,Dallas,Infrastructure,Concrete,Execution
1063104.805846868,9.67124869463506,38.896009466136036,2.88115706944059,Los Angeles,Commercial,Wood,Planning
460397.2199167512,-0.9940297831004088,58.800289001066645,0.49794577564738884,San Antonio,Infrastructure,Steel,Planning
545753.4365738573,13.541782236496767,54.87601427542398,0.43592136926327163,New York,Industrial,Steel,Planning
493939.1202658211,14.362286641400724,63.00402355917322,0.9008241362206171,San Antonio,Infrastructure,Brick,Execution
1119327.3992095331,4.649576168369237,19.48949658150522,0.3080919301187556,Phoenix,Industrial,Wood,Closing
740882.7967289004,11.216697246613458,45.175278842873404,1.3520553965142967,San Diego,Infrastructure,Concrete,Closing
499692.1151619112,17.218823020366298,48.35697643214863,2.1172958315881276,Houston,Commercial,Concrete,Planning
818545.0692755408,12.28376609576892,61.39534560464408,1.447708560017315,San Jose,Infrastructure,Glass,Execution
878544.5519735088,16.645762650662157,53.930423394029404,1.7090037575885124,San Antonio,Commercial,Glass,Planning
732052.8611425547,17.200586077247365,36.4721539588146,2.8009404329108154,Philadelphia,Commercial,Brick,Execution
741968.4098711313,2.8461244894097595,52.562088298215784,0.31894834252511917,Phoenix,Industrial,Concrete,Planning
918128.7097977449,6.736880103488046,41.07633133570441,-0.889540730945531,Houston,Commercial,Brick,Execution
659538.7361501846,-2.119396633144783,18.321943530285534,1.7604146561442975,San Antonio,Residential,Wood,Execution
907160.0317301664,12.127287808924823,30.66047713741574,0.9522886438580201,Phoenix,Residential,Steel,Closing
749279.4921818863,4.208176554037286,80.067966035343,1.8773622905756713,Phoenix,Residential,Concrete,Planning
705807.1652340672,10.134429194972654,54.16765615895105,-1.0417348684242906,New York,Industrial,Wood,Closing
700564.5234958807,6.590078760011007,29.967599802101688,0.718899707114045,Los Angeles,Residential,Concrete,Closing
1109537.3053699045,13.20421430633505,38.57642020434406,1.5725827813561586,Phoenix,Industrial,Glass,Execution
2279871.0873172004,24.623168414563843,151.19260739840348,4.353063222294426,Chicago,Industrial,Brick,Planning
2139644.662722718,21.967426927108747,167.90386440055465,5.635171801681969,Los Angeles,Residential,Glass,Execution
2209910.543063867,17.32382394219716,176.34788131268652,5.1975996046924,Houston,Commercial,Steel,Execution
2415052.1745250532,16.55406090955216,184.719276063305,5.197910783462648,Houston,Infrastructure,Glass,Execution
1869716.3992771104,17.58057082972839,143.5930538361136,5.424165946401916,Houston,Industrial,Concrete,Planning
2104567.0976071,17.131499980307105,149.51290815478035,7.142270358611864,Houston,Residential,Glass,Planning
2345508.6340201423,22.18161834837016,150.760069563364,5.120031326718261,Chicago,Industrial,Concrete,Execution
2122703.5945460834,14.886037174007972,144.8524692515331,3.3314159261224106,San Antonio,Commercial,Steel,Planning
2079844.624521056,23.235979698513706,140.33627075401253,6.573986763290033,Dallas,Commercial,Glass,Execution
1754846.8673995316,12.6781255989509,154.48903637119943,6.047098302612154,Phoenix,Residential,Brick,Planning
2336785.5382915735,17.7055786856553,171.5736166686259,4.961491530499293,Houston,Industrial,Brick,Planning
1965474.540011836,24.41829968743336,163.04645756826838,3.4236078430157506,Los Angeles,Infrastructure,Brick,Closing
2295308.069945179,26.900456770737257,137.4887459698094,5.395803533437409,Los Angeles,Infrastructure,Glass,Execution
2098806.0372565477,21.303368829119535,138.9938969230916,4.328376632061948,Phoenix,Industrial,Glass,Closing
1994889.185801711,25.86364509629682,160.87200309188864,4.629385667913894,San Antonio,Industrial,Glass,Closing
2154339.742129669,5.757286896849623,172.97531400744208,3.2602862212219,San Jose,Industrial,Concrete,Execution
1927511.8117193736,14.40165052686928,124.10637048558189,6.16082678737852,San Jose,Residential,Steel,Execution
1906459.7597376218,21.73251940865358,149.06158842241632,5.477040827223122,Dallas,Commercial,Brick,Planning
